,water_depth,latitude,longitude,distance_to_shore,timezone,jurisdiction
680,2056.454,31.8291,-119.543,149955.66,-8,Federal
681,3920.1309,31.8303,-121.595,247018.67,-8,Federal
682,1136.1068,31.8375,-118.658,108848.82,-8,Federal
683,1960.6555,31.8366,-119.395,140275.47,-8,Federal
684,3324.5745,31.8445,-119.74,154004.92,-8,Federal
685,1811.1162,31.8346,-119.437,143030.22,-8,Federal
686,3322.4436,31.8379,-119.641,153490.06,-8,Federal
687,3970.091,31.8328,-121.146,215921.17,-8,Federal
688,4306.035,31.847,-121.508,239551.42,-8,Federal
689,1847.1873,31.8456,-119.04,120498.13,-8,Federal
690,3680.1465,31.8437,-119.88,156589.1,-8,Federal
691,3834.4702,31.8449,-121.297,224979.34,-8,Federal
692,4311.926,31.8575,-120.857,195914.47,-8,Federal
693,3520.7283,31.8563,-119.776,153254.73,-8,Federal
694,3966.3755,31.861,-120.189,163556.22,-8,Federal
695,3720.8606,31.861,-121.427,232771.05,-8,Federal
696,3966.888,31.8505,-120.469,175995.23,-8,Federal
697,3720.8606,31.861,-121.427,232771.05,-8,Federal
698,1784.9113,31.8533,-119.103,122695.04,-8,Federal
699,1512.084,31.8589,-118.868,112252.89,-8,Federal
700,4113.5737,31.8595,-121.189,216593.58,-8,Federal
701,1721.7842,31.8633,-119.047,119094.25,-8,Federal
702,3611.2546,31.8638,-121.406,231084.47,-8,Federal
703,4259.0483,31.8605,-120.836,194419.42,-8,Federal
704,4235.8955,31.8654,-121.146,213294.38,-8,Federal
705,3821.3687,31.8717,-121.641,247479.23,-8,Federal
706,4235.8955,31.8654,-121.146,213294.38,-8,Federal
707,2702.6658,31.8755,-119.547,146338.33,-8,Federal
708,1430.8619,31.8758,-118.294,103150.54,-8,Federal
709,3893.6448,31.8681,-120.246,164884.11,-8,Federal
710,3962.2222,31.8766,-120.4,170331.11,-8,Federal
711,3931.4402,31.8676,-120.676,184780.6,-8,Federal
712,1231.601,31.873,-118.612,104181.13,-8,Federal
713,3211.1638,31.8698,-119.63,149865.45,-8,Federal
714,4239.575,31.8768,-121.485,235745.14,-8,Federal
715,4410.0977,31.8713,-121.103,210023.39,-8,Federal
716,3875.564,31.8806,-120.164,160673.22,-8,Federal
717,3955.5215,31.8749,-121.319,224190.34,-8,Federal
718,3918.4292,31.8857,-121.657,247703.48,-8,Federal
719,3338.7488,31.8824,-119.667,148866.36,-8,Federal
720,1745.9763,31.8783,-119.151,122754.26,-8,Federal
721,3790.1428,31.8837,-120.143,159649.28,-8,Federal
722,985.5418,31.8828,-118.717,105236.78,-8,Federal
723,3591.655,31.8917,-119.984,154030.48,-8,Federal
724,1203.2913,31.9001,-118.926,110235.28,-8,Federal
725,3875.7966,31.8878,-120.647,181378.69,-8,Federal
726,4084.5566,31.8863,-121.233,217437.5,-8,Federal
727,1281.2253,31.8921,-118.309,101192.55,-8,Federal
728,4264.116,31.9031,-121.543,238078.75,-8,Federal
729,4264.116,31.9031,-121.543,238078.75,-8,Federal
730,3624.7034,31.8974,-119.824,149628.22,-8,Federal
